date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-10-16 05:00:00,5.0,59.89,3.1,245.0,0.0,0.0,0.0
2018-10-16 06:00:00,4.4,63.45,1.5,200.0,0.0,0.0,0.0
2018-10-16 07:00:00,3.9,72.01,2.1,220.0,18.0,136.0,11.0
2018-10-16 08:00:00,5.55,66.09,2.6,235.0,158.0,604.0,43.5
2018-10-16 09:00:00,8.9,55.97,6.2,300.0,333.5,788.0,60.0
2018-10-16 10:00:00,10.0,51.98,8.2,290.0,487.0,876.5,69.5
2018-10-16 11:00:00,9.7,51.9,7.2,300.0,428.5,388.5,208.5
2018-10-16 12:00:00,10.6,49.94,4.6,270.0,419.5,298.0,238.0
2018-10-16 13:00:00,11.4,50.08,6.2,325.0,505.0,562.0,165.0
2018-10-16 14:00:00,11.95,46.63,4.9,320.0,564.5,863.0,85.0
2018-10-16 15:00:00,12.8,41.34,3.1,290.0,467.5,886.5,60.5
2018-10-16 16:00:00,12.8,39.34,3.6,270.0,308.5,790.5,52.0
2018-10-16 17:00:00,12.25,40.82,1.8,270.0,131.0,579.0,36.0
2018-10-16 18:00:00,7.8,60.31,2.1,260.0,7.5,62.0,6.0
2018-10-16 19:00:00,7.2,68.02,0.0,252.5,0.0,0.0,0.0
2018-10-16 20:00:00,6.4,71.99,1.05,170.0,0.0,0.0,0.0
2018-10-16 21:00:00,6.7,67.42,2.1,180.0,0.0,0.0,0.0
2018-10-16 22:00:00,5.6,70.17,2.1,190.0,0.0,0.0,0.0
2018-10-16 23:00:00,5.6,71.46,2.35,190.0,0.0,0.0,0.0
2018-10-17 00:00:00,5.0,79.19,3.1,200.0,0.0,0.0,0.0
2018-10-17 01:00:00,5.6,78.72,3.1,190.0,0.0,0.0,0.0
2018-10-17 02:00:00,5.6,77.34,3.35,180.0,0.0,0.0,0.0
2018-10-17 03:00:00,5.6,75.95,3.1,170.0,0.0,0.0,0.0
2018-10-17 04:00:00,5.6,75.95,2.1,160.0,0.0,0.0,0.0
2018-10-17 05:00:00,5.85,76.0,2.85,165.0,0.0,0.0,0.0
2018-10-17 06:00:00,6.1,76.04,3.1,170.0,0.0,0.0,0.0
2018-10-17 07:00:00,5.6,78.72,3.6,170.0,9.0,29.5,7.5
2018-10-17 08:00:00,6.4,77.47,3.35,170.0,94.0,205.5,58.5
2018-10-17 09:00:00,7.8,70.61,4.1,180.0,187.0,251.5,94.0
2018-10-17 10:00:00,10.6,63.19,4.6,180.0,468.0,828.0,76.5
2018-10-17 11:00:00,12.25,55.97,5.65,215.0,525.0,735.0,114.0
2018-10-17 12:00:00,12.8,46.73,5.7,250.0,159.5,25.0,144.5
2018-10-17 13:00:00,8.2,73.77,10.13,303.33,76.5,0.5,76.0
2018-10-17 14:00:00,8.85,71.13,8.25,295.0,151.0,47.5,125.5
2018-10-17 15:00:00,8.9,65.53,6.7,280.0,59.5,0.0,59.5
2018-10-17 16:00:00,9.4,65.64,6.2,260.0,131.5,186.0,70.5
2018-10-17 17:00:00,9.15,63.11,6.7,265.0,18.0,6.5,17.5
2018-10-17 18:00:00,7.2,62.84,9.8,290.0,5.5,48.0,4.5
2018-10-17 19:00:00,6.1,67.78,7.2,270.0,0.0,0.0,0.0
2018-10-17 20:00:00,6.1,66.34,6.45,275.0,0.0,0.0,0.0
2018-10-17 21:00:00,6.1,61.76,6.7,300.0,0.0,0.0,0.0
2018-10-17 22:00:00,5.6,61.34,6.7,290.0,0.0,0.0,0.0
2018-10-17 23:00:00,5.3,61.09,6.2,300.0,0.0,0.0,0.0
2018-10-18 00:00:00,3.9,65.72,3.6,330.0,0.0,0.0,0.0
2018-10-18 01:00:00,3.9,57.46,7.2,310.0,0.0,0.0,0.0
2018-10-18 02:00:00,3.6,54.68,7.7,310.0,0.0,0.0,0.0
2018-10-18 03:00:00,2.2,53.3,5.1,310.0,0.0,0.0,0.0
2018-10-18 04:00:00,1.7,50.24,4.6,310.0,0.0,0.0,0.0
2018-10-18 05:00:00,1.15,53.75,4.1,315.0,0.0,0.0,0.0
2018-10-18 06:00:00,0.6,54.38,5.7,300.0,0.0,0.0,0.0
2018-10-18 07:00:00,1.1,52.45,4.1,300.0,16.0,146.0,9.5
2018-10-18 08:00:00,1.65,51.75,4.9,300.0,157.0,665.0,36.5
2018-10-18 09:00:00,3.3,44.83,5.7,290.0,335.5,848.5,48.5
2018-10-18 10:00:00,3.3,37.0,8.8,330.0,487.0,922.5,55.5
2018-10-18 11:00:00,4.15,37.55,6.95,315.0,596.0,961.5,60.0
2018-10-18 12:00:00,6.1,35.29,7.7,300.0,647.5,970.5,62.5
2018-10-18 13:00:00,6.7,32.14,9.8,290.0,642.5,968.5,63.0
2018-10-18 14:00:00,7.25,30.34,7.75,295.0,575.5,942.5,61.0
2018-10-18 15:00:00,7.2,29.73,8.8,280.0,458.0,895.0,56.5
2018-10-18 16:00:00,7.2,31.05,6.2,280.0,298.5,795.0,48.5
2018-10-18 17:00:00,6.4,32.87,6.7,290.0,123.0,566.5,35.0
2018-10-18 18:00:00,5.0,41.9,7.7,300.0,7.5,76.0,6.0
2018-10-18 19:00:00,3.3,51.89,2.6,290.0,0.0,0.0,0.0
2018-10-18 20:00:00,3.05,54.24,1.3,290.0,0.0,0.0,0.0
2018-10-18 21:00:00,2.2,61.61,1.5,170.0,0.0,0.0,0.0
2018-10-18 22:00:00,1.7,63.86,1.5,180.0,0.0,0.0,0.0
2018-10-18 23:00:00,0.85,68.02,0.75,180.0,0.0,0.0,0.0
2018-10-19 00:00:00,0.0,72.19,0.0,153.33,0.0,0.0,0.0
2018-10-19 01:00:00,-0.6,75.86,0.0,126.67,0.0,0.0,0.0
2018-10-19 02:00:00,-0.6,77.83,1.05,100.0,0.0,0.0,0.0
2018-10-19 03:00:00,-1.1,79.07,0.0,100.0,0.0,0.0,0.0
2018-10-19 04:00:00,0.0,75.95,2.1,190.0,0.0,0.0,0.0
2018-10-19 05:00:00,0.85,71.57,3.1,175.0,0.0,0.0,0.0
2018-10-19 06:00:00,1.1,70.14,3.6,170.0,0.0,0.0,0.0
2018-10-19 07:00:00,1.7,70.07,3.6,170.0,13.0,102.0,8.5
2018-10-19 08:00:00,2.5,69.32,3.85,170.0,141.0,558.5,41.0
2018-10-19 09:00:00,5.6,61.34,4.1,170.0,312.5,762.0,58.0
2018-10-19 10:00:00,7.8,57.75,3.6,170.0,462.0,856.5,65.0
2018-10-19 11:00:00,9.2,53.84,3.85,175.0,531.0,769.0,106.5
2018-10-19 12:00:00,11.7,48.12,5.1,180.0,518.0,557.0,185.5
2018-10-19 13:00:00,13.9,43.5,6.2,190.0,535.0,633.0,160.0
2018-10-19 14:00:00,14.4,43.64,6.2,180.0,554.5,904.5,65.5
2018-10-19 15:00:00,15.6,40.4,6.7,170.0,421.0,776.5,76.5
2018-10-19 16:00:00,15.0,43.82,5.7,170.0,260.0,610.0,65.5
2018-10-19 17:00:00,14.4,43.64,5.1,160.0,71.0,162.5,43.5
2018-10-19 18:00:00,13.3,46.88,6.7,170.0,2.5,11.0,2.5
2018-10-19 19:00:00,12.8,48.43,6.2,180.0,0.0,0.0,0.0
2018-10-19 20:00:00,12.5,48.52,6.2,180.0,0.0,0.0,0.0
2018-10-19 21:00:00,11.7,48.12,5.7,170.0,0.0,0.0,0.0
2018-10-19 22:00:00,11.7,48.12,4.6,170.0,0.0,0.0,0.0
2018-10-19 23:00:00,11.7,49.18,4.35,165.0,0.0,0.0,0.0
2018-10-20 00:00:00,11.7,54.34,5.1,170.0,0.0,0.0,0.0
2018-10-20 01:00:00,11.1,61.12,5.1,180.0,0.0,0.0,0.0
2018-10-20 02:00:00,11.4,60.98,5.1,180.0,0.0,0.0,0.0
2018-10-20 03:00:00,11.7,63.45,4.6,180.0,0.0,0.0,0.0
2018-10-20 04:00:00,11.7,66.15,5.1,190.0,0.0,0.0,0.0
2018-10-20 05:00:00,11.7,67.32,4.85,185.0,0.0,0.0,0.0
2018-10-20 06:00:00,11.1,74.27,3.1,170.0,0.0,0.0,0.0
2018-10-20 07:00:00,11.7,73.87,4.1,160.0,2.5,2.0,2.5
2018-10-20 08:00:00,11.7,73.87,4.35,160.0,28.0,0.0,28.0
2018-10-20 09:00:00,13.3,69.28,4.1,190.0,53.5,5.0,51.5
2018-10-20 10:00:00,13.9,63.95,3.6,230.0,87.0,1.0,87.0
2018-10-20 11:00:00,14.15,62.93,3.85,270.0,131.5,22.5,119.0
2018-10-20 12:00:00,15.0,59.56,3.6,250.0,323.0,182.0,214.5
2018-10-20 13:00:00,16.1,45.71,6.7,270.0,409.5,335.0,213.0
2018-10-20 14:00:00,15.25,44.68,5.15,265.0,280.0,210.0,166.0
2018-10-20 15:00:00,14.4,43.64,5.1,320.0,291.0,393.0,127.5
2018-10-20 16:00:00,14.4,42.11,5.1,290.0,275.0,714.0,58.5
2018-10-20 17:00:00,13.6,45.27,3.3,250.0,93.5,312.5,42.0
2018-10-20 18:00:00,11.7,56.3,3.1,270.0,3.5,15.0,3.5
2018-10-20 19:00:00,10.0,74.07,4.6,240.0,0.0,0.0,0.0
2018-10-20 20:00:00,9.45,78.33,3.6,230.0,0.0,0.0,0.0
2018-10-20 21:00:00,8.9,79.77,2.1,230.0,0.0,0.0,0.0
2018-10-20 22:00:00,8.9,76.51,3.1,280.0,0.0,0.0,0.0
2018-10-20 23:00:00,8.35,77.78,2.85,275.0,0.0,0.0,0.0
2018-10-21 00:00:00,7.8,76.32,2.6,280.0,0.0,0.0,0.0
2018-10-21 01:00:00,7.8,76.32,4.1,280.0,0.0,0.0,0.0
2018-10-21 02:00:00,8.05,72.29,4.1,290.0,0.0,0.0,0.0
2018-10-21 03:00:00,8.3,60.44,6.7,330.0,0.0,0.0,0.0
2018-10-21 04:00:00,7.2,54.93,4.6,320.0,0.0,0.0,0.0
2018-10-21 05:00:00,6.65,55.65,5.4,315.0,0.0,0.0,0.0
2018-10-21 06:00:00,4.4,60.86,6.7,300.0,0.0,0.0,0.0
2018-10-21 07:00:00,3.9,59.94,5.7,290.0,2.5,7.5,2.0
2018-10-21 08:00:00,4.15,57.71,5.4,305.0,23.5,0.0,23.5
2018-10-21 09:00:00,4.4,52.74,6.2,310.0,48.0,0.0,48.0
2018-10-21 10:00:00,5.0,48.47,5.7,320.0,136.0,5.0,133.5
2018-10-21 11:00:00,5.85,44.7,6.2,315.0,264.5,121.0,198.0
2018-10-21 12:00:00,6.1,38.82,7.7,310.0,416.5,285.5,248.5
2018-10-21 13:00:00,7.8,34.54,9.8,320.0,453.5,396.5,222.5
2018-10-21 14:00:00,7.5,35.27,9.3,320.0,554.5,908.5,72.5
2018-10-21 15:00:00,6.7,35.36,7.7,300.0,447.5,899.5,57.5
2018-10-21 16:00:00,6.1,35.29,7.7,300.0,283.5,771.5,51.5
2018-10-21 17:00:00,5.25,40.46,7.7,295.0,92.0,319.0,39.5
2018-10-21 18:00:00,3.9,45.26,7.2,300.0,3.0,16.5,3.0
2018-10-21 19:00:00,4.4,48.02,5.1,290.0,0.0,0.0,0.0
2018-10-21 20:00:00,4.15,50.19,4.6,290.0,0.0,0.0,0.0
2018-10-21 21:00:00,2.8,59.04,2.6,290.0,0.0,0.0,0.0
2018-10-21 22:00:00,3.3,59.95,0.0,280.0,0.0,0.0,0.0
2018-10-21 23:00:00,2.75,65.52,0.75,270.0,0.0,0.0,0.0
2018-10-22 00:00:00,3.3,65.76,0.0,255.0,0.0,0.0,0.0
2018-10-22 01:00:00,2.8,71.03,0.0,240.0,0.0,0.0,0.0
2018-10-22 02:00:00,2.8,72.85,0.0,225.0,0.0,0.0,0.0
2018-10-22 03:00:00,2.8,77.83,1.5,210.0,0.0,0.0,0.0
2018-10-22 04:00:00,2.8,74.67,2.1,230.0,0.0,0.0,0.0
2018-10-22 05:00:00,3.05,73.37,1.8,230.0,0.0,0.0,0.0
2018-10-22 06:00:00,3.9,72.01,2.6,240.0,0.0,0.0,0.0
2018-10-22 07:00:00,3.9,75.66,2.1,230.0,2.0,4.5,2.0
2018-10-22 08:00:00,4.15,74.36,2.6,235.0,20.5,0.0,20.5
2018-10-22 09:00:00,5.0,70.05,2.1,230.0,52.0,0.0,52.0
2018-10-22 10:00:00,6.7,62.27,2.1,180.0,242.5,138.0,180.5
2018-10-22 11:00:00,7.25,60.01,2.35,180.0,270.0,73.0,230.5
2018-10-22 12:00:00,8.3,55.82,2.1,170.0,321.5,106.5,259.5
2018-10-22 13:00:00,8.3,53.12,3.1,170.0,274.5,66.0,236.5
2018-10-22 14:00:00,8.6,52.06,3.6,170.0,102.0,0.0,102.0
2018-10-22 15:00:00,8.3,50.96,5.7,180.0,177.5,74.0,147.5
2018-10-22 16:00:00,8.3,55.82,4.6,180.0,67.5,5.0,66.0
2018-10-22 17:00:00,8.3,57.06,4.35,180.0,24.0,0.0,24.0
2018-10-22 18:00:00,7.8,60.31,3.1,180.0,1.0,0.0,1.0
2018-10-22 19:00:00,7.2,62.84,4.1,180.0,0.0,0.0,0.0
2018-10-22 20:00:00,7.2,63.99,3.1,180.0,0.0,0.0,0.0
2018-10-22 21:00:00,6.7,67.42,3.1,170.0,0.0,0.0,0.0
2018-10-22 22:00:00,6.7,67.42,3.1,170.0,0.0,0.0,0.0
2018-10-22 23:00:00,7.2,62.84,3.6,170.0,0.0,0.0,0.0
2018-10-23 00:00:00,6.7,67.42,2.1,170.0,0.0,0.0,0.0
2018-10-23 01:00:00,6.7,67.42,1.5,170.0,0.0,0.0,0.0
2018-10-23 02:00:00,6.7,68.91,0.75,170.0,0.0,0.0,0.0
2018-10-23 03:00:00,6.7,67.42,2.6,180.0,0.0,0.0,0.0
2018-10-23 04:00:00,6.7,70.39,1.5,190.0,0.0,0.0,0.0
2018-10-23 05:00:00,6.7,70.39,0.75,190.0,0.0,0.0,0.0
2018-10-23 06:00:00,6.1,76.04,0.0,120.0,0.0,0.0,0.0
2018-10-23 07:00:00,6.1,79.36,0.0,24.17,1.0,0.0,1.0
2018-10-23 08:00:00,7.2,76.22,0.0,46.67,8.0,0.0,8.0
2018-10-23 09:00:00,8.3,68.25,2.1,44.17,57.5,4.5,56.0
2018-10-23 10:00:00,8.9,70.83,2.1,170.0,111.0,28.5,98.0
2018-10-23 11:00:00,9.75,68.14,3.6,170.0,254.0,145.0,175.0
2018-10-23 12:00:00,12.8,59.01,6.2,180.0,536.5,630.5,172.0
2018-10-23 13:00:00,13.3,54.77,4.1,180.0,489.0,535.5,180.5
2018-10-23 14:00:00,13.6,52.81,3.85,185.0,316.5,212.5,207.5
2018-10-23 15:00:00,13.9,50.85,3.1,170.0,255.5,269.5,145.0
2018-10-23 16:00:00,11.65,76.16,6.95,235.0,187.5,282.5,99.5
2018-10-23 17:00:00,9.43,76.92,4.33,286.67,50.0,49.0,43.0
2018-10-23 18:00:00,7.8,85.95,1.5,240.0,1.5,2.0,1.5
2018-10-23 19:00:00,8.3,79.68,2.6,280.0,0.0,0.0,0.0
2018-10-23 20:00:00,8.3,79.68,2.05,275.0,0.0,0.0,0.0
2018-10-23 21:00:00,7.8,79.05,3.6,280.0,0.0,0.0,0.0
2018-10-23 22:00:00,7.8,79.05,4.1,270.0,0.0,0.0,0.0
2018-10-23 23:00:00,7.8,80.74,3.35,295.0,0.0,0.0,0.0
2018-10-24 00:00:00,8.15,79.68,3.6,320.0,0.0,0.0,0.0
2018-10-24 01:00:00,7.8,82.44,3.6,310.0,0.0,0.0,0.0
2018-10-24 02:00:00,7.8,80.74,3.27,326.67,0.0,0.0,0.0
2018-10-24 03:00:00,7.8,79.05,3.6,320.0,0.0,0.0,0.0
2018-10-24 04:00:00,7.2,79.52,3.6,310.0,0.0,0.0,0.0
2018-10-24 05:00:00,7.2,77.87,3.93,310.0,0.0,0.0,0.0
2018-10-24 06:00:00,7.2,68.02,4.1,310.0,0.0,0.0,0.0
2018-10-24 07:00:00,6.1,70.27,6.7,290.0,8.0,48.5,7.0
2018-10-24 08:00:00,6.65,69.14,6.7,300.0,118.5,448.0,46.0
2018-10-24 09:00:00,8.3,65.4,5.7,300.0,261.0,589.0,79.5
2018-10-24 10:00:00,8.3,65.4,7.7,310.0,253.0,200.5,168.0
2018-10-24 11:00:00,9.4,51.81,8.2,320.0,274.0,147.5,197.5
2018-10-24 12:00:00,8.9,58.03,3.1,10.0,95.0,0.0,95.0
2018-10-24 13:00:00,7.8,67.66,5.1,40.0,111.0,0.5,110.5
2018-10-24 14:00:00,7.8,69.14,4.1,25.0,74.0,0.0,74.0
2018-10-24 15:00:00,7.2,70.49,3.1,40.0,78.5,0.0,78.5
2018-10-24 16:00:00,7.2,73.57,2.6,30.0,49.0,0.0,49.0
2018-10-24 17:00:00,6.7,72.96,1.5,10.0,11.5,0.0,11.5
2018-10-24 18:00:00,6.7,72.96,0.0,173.33,1.0,11.5,1.0
2018-10-24 19:00:00,5.0,79.19,0.0,0.0,0.0,0.0,0.0
2018-10-24 20:00:00,4.15,84.21,1.05,210.0,0.0,0.0,0.0
2018-10-24 21:00:00,3.9,85.54,0.0,291.54,0.0,0.0,0.0
2018-10-24 22:00:00,5.6,72.75,4.6,280.0,0.0,0.0,0.0
2018-10-24 23:00:00,5.3,74.3,4.6,280.0,0.0,0.0,0.0
2018-10-25 00:00:00,4.4,76.3,3.6,280.0,0.0,0.0,0.0
2018-10-25 01:00:00,4.4,76.3,4.1,280.0,0.0,0.0,0.0
2018-10-25 02:00:00,4.7,74.73,3.6,285.0,0.0,0.0,0.0
2018-10-25 03:00:00,5.0,63.96,5.1,300.0,0.0,0.0,0.0
2018-10-25 04:00:00,3.9,65.72,3.6,270.0,0.0,0.0,0.0
2018-10-25 05:00:00,3.6,68.89,4.1,290.0,0.0,0.0,0.0
2018-10-25 06:00:00,3.3,65.76,5.1,310.0,0.0,0.0,0.0
2018-10-25 07:00:00,3.3,59.95,4.1,320.0,5.0,15.0,4.5
2018-10-25 08:00:00,3.85,58.91,4.9,320.0,90.5,265.0,47.0
2018-10-25 09:00:00,5.0,58.35,7.2,320.0,188.0,286.0,105.5
2018-10-25 10:00:00,5.0,58.35,5.1,290.0,216.5,115.5,166.5
2018-10-25 11:00:00,4.7,58.11,5.9,295.0,253.5,81.0,211.0
2018-10-25 12:00:00,5.0,55.49,9.3,310.0,235.5,61.5,200.5
2018-10-25 13:00:00,5.0,53.2,7.2,320.0,260.5,81.5,215.0
2018-10-25 14:00:00,5.0,53.2,7.2,315.0,286.5,143.0,213.5
2018-10-25 15:00:00,5.0,53.2,7.7,300.0,120.5,12.0,115.0
2018-10-25 16:00:00,4.4,55.48,6.7,290.0,48.0,0.0,48.0
2018-10-25 17:00:00,4.15,56.47,6.45,295.0,18.5,0.0,18.5
2018-10-25 18:00:00,3.9,52.35,5.1,330.0,0.5,0.0,0.5
2018-10-25 19:00:00,3.3,56.98,3.1,330.0,0.0,0.0,0.0
2018-10-25 20:00:00,3.3,56.98,2.85,320.0,0.0,0.0,0.0
2018-10-25 21:00:00,3.3,59.95,1.5,330.0,0.0,0.0,0.0
2018-10-25 22:00:00,2.8,64.78,1.5,360.0,0.0,0.0,0.0
2018-10-25 23:00:00,0.6,75.84,0.0,314.17,0.0,0.0,0.0
2018-10-26 00:00:00,-0.6,79.8,0.0,317.5,0.0,0.0,0.0
2018-10-26 01:00:00,0.0,75.95,1.5,70.0,0.0,0.0,0.0
2018-10-26 02:00:00,-0.85,79.53,0.75,70.0,0.0,0.0,0.0
2018-10-26 03:00:00,-1.7,79.66,1.5,40.0,0.0,0.0,0.0
2018-10-26 04:00:00,0.0,75.95,2.1,330.0,0.0,0.0,0.0
2018-10-26 05:00:00,-0.3,75.9,1.05,330.0,0.0,0.0,0.0
2018-10-26 06:00:00,-1.1,79.06,0.0,311.67,0.0,0.0,0.0
2018-10-26 07:00:00,-1.1,83.18,0.0,185.71,4.0,14.5,3.5
2018-10-26 08:00:00,0.3,78.43,0.0,52.5,73.5,167.0,46.0
2018-10-26 09:00:00,3.3,51.89,2.6,80.0,245.5,554.5,73.0
2018-10-26 10:00:00,5.0,46.05,2.1,330.0,420.0,809.5,69.5
2018-10-26 11:00:00,4.7,45.83,1.05,330.0,522.0,855.5,78.0
2018-10-26 12:00:00,6.1,40.53,2.6,10.0,342.0,179.5,241.0
2018-10-26 13:00:00,7.2,37.57,0.0,130.0,350.0,192.0,243.0
2018-10-26 14:00:00,6.65,38.19,0.75,190.0,328.5,306.5,169.0
2018-10-26 15:00:00,6.7,38.88,0.0,135.0,260.0,265.0,152.5
2018-10-26 16:00:00,6.1,40.53,1.5,120.0,112.5,39.0,100.5
2018-10-26 17:00:00,5.55,42.13,0.75,120.0,33.5,17.5,31.5
2018-10-26 18:00:00,4.4,52.74,0.0,0.0,0.5,6.5,0.5
2018-10-26 19:00:00,4.4,55.48,0.0,0.0,0.0,0.0,0.0
2018-10-26 20:00:00,4.15,62.28,0.0,30.0,0.0,0.0,0.0
2018-10-26 21:00:00,3.9,69.08,0.0,11.25,0.0,0.0,0.0
2018-10-26 22:00:00,3.9,69.08,2.1,10.0,0.0,0.0,0.0
2018-10-26 23:00:00,3.6,68.82,1.8,165.0,0.0,0.0,0.0
2018-10-27 00:00:00,3.3,68.56,1.5,10.0,0.0,0.0,0.0
2018-10-27 01:00:00,3.3,68.56,2.1,350.0,0.0,0.0,0.0
2018-10-27 02:00:00,3.3,67.16,1.8,345.0,0.0,0.0,0.0
2018-10-27 03:00:00,3.9,63.03,0.0,63.33,0.0,0.0,0.0
2018-10-27 04:00:00,3.3,68.56,2.1,20.0,0.0,0.0,0.0
2018-10-27 05:00:00,3.3,68.56,1.8,190.0,0.0,0.0,0.0
2018-10-27 06:00:00,3.3,65.76,1.8,340.0,0.0,0.0,0.0
2018-10-27 07:00:00,3.3,75.12,1.5,350.0,1.5,0.0,1.5
2018-10-27 08:00:00,4.45,69.53,2.55,200.0,17.0,0.0,17.0
2018-10-27 09:00:00,3.9,81.93,2.6,10.0,20.0,0.0,20.0
2018-10-27 10:00:00,3.9,85.54,3.6,350.0,19.5,0.0,19.5
2018-10-27 11:00:00,3.9,85.54,3.85,350.0,30.0,0.0,30.0
2018-10-27 12:00:00,4.7,85.66,4.6,185.0,32.0,0.0,32.0
2018-10-27 13:00:00,5.0,85.66,6.15,15.0,83.0,0.5,82.5
2018-10-27 14:00:00,5.4,83.9,5.3,10.0,49.0,0.5,48.5
2018-10-27 15:00:00,5.6,82.15,5.1,10.0,39.5,0.0,39.5
2018-10-27 16:00:00,5.0,88.74,4.6,340.0,27.0,23.5,21.5
2018-10-27 17:00:00,5.0,87.2,4.6,345.0,5.0,0.0,5.0
2018-10-27 18:00:00,5.0,85.66,5.1,360.0,0.0,0.0,0.0
2018-10-27 19:00:00,5.6,82.15,4.1,360.0,0.0,0.0,0.0
2018-10-27 20:00:00,5.6,82.15,4.1,355.0,0.0,0.0,0.0
2018-10-27 21:00:00,5.6,82.15,2.6,350.0,0.0,0.0,0.0
2018-10-27 22:00:00,5.6,82.15,5.1,350.0,0.0,0.0,0.0
2018-10-27 23:00:00,5.6,82.15,3.85,350.0,0.0,0.0,0.0
2018-10-28 00:00:00,5.6,85.12,2.77,350.0,0.0,0.0,0.0
2018-10-28 01:00:00,5.0,88.74,2.6,350.0,0.0,0.0,0.0
2018-10-28 02:00:00,5.0,90.66,1.92,322.5,0.0,0.0,0.0
2018-10-28 03:00:00,5.0,88.74,1.5,340.0,0.0,0.0,0.0
2018-10-28 04:00:00,5.0,88.74,0.5,340.0,0.0,0.0,0.0
2018-10-28 05:00:00,5.0,88.74,1.4,60.0,0.0,0.0,0.0
2018-10-28 06:00:00,5.0,88.74,0.0,101.25,0.0,0.0,0.0
2018-10-28 07:00:00,5.2,85.12,1.5,183.33,0.5,0.0,0.5
2018-10-28 08:00:00,5.7,86.96,2.45,190.0,11.0,0.0,11.0
2018-10-28 09:00:00,6.1,85.77,3.6,210.0,49.5,0.0,49.5
2018-10-28 10:00:00,6.7,85.24,4.1,170.0,138.0,17.5,130.0
2018-10-28 11:00:00,7.25,83.84,3.6,170.0,176.5,16.0,168.5
2018-10-28 12:00:00,8.03,83.08,3.43,180.0,115.5,1.5,114.5
2018-10-28 13:00:00,9.4,77.12,3.6,240.0,201.5,39.5,180.0
2018-10-28 14:00:00,9.7,71.45,3.6,250.0,190.0,62.0,158.5
2018-10-28 15:00:00,10.0,63.05,2.6,220.0,131.0,33.5,118.0
2018-10-28 16:00:00,8.9,73.36,2.1,340.0,41.0,9.0,38.5
2018-10-28 17:00:00,8.6,76.52,1.05,340.0,9.5,0.0,9.5
2018-10-28 18:00:00,8.3,73.77,2.1,210.0,0.0,0.0,0.0
2018-10-28 19:00:00,8.3,76.41,0.0,120.0,0.0,0.0,0.0
2018-10-28 20:00:00,8.3,76.41,0.75,150.0,0.0,0.0,0.0
2018-10-28 21:00:00,8.3,76.41,2.1,160.0,0.0,0.0,0.0
2018-10-28 22:00:00,7.8,76.32,2.6,170.0,0.0,0.0,0.0
2018-10-28 23:00:00,7.8,76.32,3.1,170.0,0.0,0.0,0.0
2018-10-29 00:00:00,7.8,79.05,4.1,180.0,0.0,0.0,0.0
2018-10-29 01:00:00,7.8,82.44,3.1,180.0,0.0,0.0,0.0
2018-10-29 02:00:00,7.8,84.2,3.35,175.0,0.0,0.0,0.0
2018-10-29 03:00:00,8.05,83.08,3.6,160.0,0.0,0.0,0.0
2018-10-29 04:00:00,7.97,85.95,2.93,173.33,0.0,0.0,0.0
2018-10-29 05:00:00,7.8,85.95,1.55,180.0,0.0,0.0,0.0
2018-10-29 06:00:00,7.9,85.95,0.0,265.0,0.0,0.0,0.0
2018-10-29 07:00:00,7.8,88.98,0.75,350.0,1.0,1.5,1.0
2018-10-29 08:00:00,7.85,88.98,0.0,236.67,6.0,0.0,6.0
2018-10-29 09:00:00,8.3,86.01,2.1,345.0,13.0,0.0,13.0
2018-10-29 10:00:00,8.9,86.07,3.85,310.0,36.5,0.0,36.5
2018-10-29 11:00:00,8.92,84.32,3.6,305.0,142.0,16.0,134.0
2018-10-29 12:00:00,9.15,70.93,4.6,305.0,142.5,2.0,141.5
2018-10-29 13:00:00,10.0,71.05,3.6,290.0,116.0,0.0,116.0
2018-10-29 14:00:00,10.0,69.59,4.8,286.67,136.5,42.0,116.5
2018-10-29 15:00:00,10.6,63.19,5.7,290.0,180.0,103.0,140.5
2018-10-29 16:00:00,10.6,58.46,3.1,280.0,103.5,82.5,79.0
2018-10-29 17:00:00,9.45,60.78,3.1,280.0,47.0,205.0,28.0
2018-10-29 18:00:00,8.9,62.79,2.6,270.0,0.0,0.0,0.0
2018-10-29 19:00:00,7.8,65.28,3.1,280.0,0.0,0.0,0.0
2018-10-29 20:00:00,7.8,65.28,3.1,280.0,0.0,0.0,0.0
2018-10-29 21:00:00,7.2,70.49,6.7,280.0,0.0,0.0,0.0
2018-10-29 22:00:00,6.1,64.9,5.1,300.0,0.0,0.0,0.0
2018-10-29 23:00:00,6.1,67.58,4.27,300.0,0.0,0.0,0.0
2018-10-30 00:00:00,5.85,67.18,2.85,280.0,0.0,0.0,0.0
2018-10-30 01:00:00,5.6,67.18,4.1,280.0,0.0,0.0,0.0
2018-10-30 02:00:00,5.6,67.18,4.25,287.5,0.0,0.0,0.0
2018-10-30 03:00:00,5.0,70.05,3.6,320.0,0.0,0.0,0.0
2018-10-30 04:00:00,5.0,70.05,3.6,320.0,0.0,0.0,0.0
2018-10-30 05:00:00,5.0,68.36,4.1,310.0,0.0,0.0,0.0
2018-10-30 06:00:00,4.4,66.7,5.1,310.0,0.0,0.0,0.0
